"","mmwr_year","mmwr_week","mmwr_day","week_start","state","pred","lpi","upi","obs","unexplained.cases","denom","week_end"
"5925",2018,4,1,2018-01-21,"MS",63,48,80,84,21,734.5,2018-01-27
"5926",2018,4,1,2018-01-21,"MT",15,8,24,15,0,218.5,2018-01-27
"5927",2018,4,1,2018-01-21,"ND",14,7,23,14,0,150.5,2018-01-27
"5928",2018,4,1,2018-01-21,"NE",39,27,52,47,8,364.5,2018-01-27
"5929",2018,4,1,2018-01-21,"NH",24,15,34,24,0,266.5,2018-01-27
"5930",2018,4,1,2018-01-21,"NJ",120,99,144,146,26,1635.5,2018-01-27
"5931",2018,4,1,2018-01-21,"NM",37,25,50,44,7,387.5,2018-01-27
"5932",2018,4,1,2018-01-21,"NV",54,39,69,70,16,550.5,2018-01-27
"5933",2018,4,1,2018-01-21,"NY",216,187,246,279,63,2163.5,2018-01-27
"5934",2018,4,1,2018-01-21,"NYC",129,107,153,160,31,1277.5,2018-01-27
"5935",2018,4,1,2018-01-21,"OH",211,182,241,253,42,2811.5,2018-01-27
"5936",2018,4,1,2018-01-21,"OK",103,84,125,127,24,905.5,2018-01-27
"5937",2018,4,1,2018-01-21,"OR",56,42,72,63,7,735.5,2018-01-27
"5938",2018,4,1,2018-01-21,"PA",232,203,263,253,21,3014.5,2018-01-27
"5939",2018,4,1,2018-01-21,"RI",22,13,32,27,5,222.5,2018-01-27
"5940",2018,4,1,2018-01-21,"SC",102,82,123,152,50,1133.5,2018-01-27
"5941",2018,4,1,2018-01-21,"SD",22,14,33,23,1,194.5,2018-01-27
"5942",2018,4,1,2018-01-21,"TN",165,140,191,179,14,1673.5,2018-01-27
"5943",2018,4,1,2018-01-21,"TX",474,431,520,561,87,4711.5,2018-01-27
"5944",2018,4,1,2018-01-21,"UT",34,23,46,40,6,406.5,2018-01-27
"5945",2018,4,1,2018-01-21,"VA",102,83,123,113,11,1429.5,2018-01-27
"5946",2018,4,1,2018-01-21,"VT",12,6,20,15,3,150.5,2018-01-27
"5947",2018,4,1,2018-01-21,"WA",105,85,126,127,22,1213.5,2018-01-27
"5948",2018,4,1,2018-01-21,"WI",87,69,106,115,28,1153.5,2018-01-27
"5949",2018,4,1,2018-01-21,"WV",46,34,61,62,16,475.5,2018-01-27
"5950",2018,4,1,2018-01-21,"WY",9,4,16,13,4,97.5,2018-01-27
"5951",2018,5,1,2018-01-28,"AK",5,1,11,4,-1,82.5,2018-02-03
"5952",2018,5,1,2018-01-28,"AL",98,78,119,127,29,1147.5,2018-02-03
"5953",2018,5,1,2018-01-28,"AR",71,55,89,78,7,667.5,2018-02-03
"5954",2018,5,1,2018-01-28,"AZ",117,96,139,118,1,1375.5,2018-02-03
"5955",2018,5,1,2018-01-28,"CA",621,571,673,688,67,5981.5,2018-02-03
"5956",2018,5,1,2018-01-28,"CO",75,57,93,85,10,857.5,2018-02-03
"5957",2018,5,1,2018-01-28,"DC",11,5,19,15,4,139.5,2018-02-03
"5958",2018,5,1,2018-01-28,"DE",14,7,22,14,0,172.5,2018-02-03
"5959",2018,5,1,2018-01-28,"FL",347,311,387,392,45,4722.5,2018-02-03
"5960",2018,5,1,2018-01-28,"GA",137,114,161,178,41,1894.5,2018-02-03
"5961",2018,5,1,2018-01-28,"HI",31,20,43,38,7,256.5,2018-02-03
"5962",2018,5,1,2018-01-28,"IA",63,48,79,76,13,610.5,2018-02-03
"5963",2018,5,1,2018-01-28,"ID",24,15,35,26,2,292.5,2018-02-03
"5964",2018,5,1,2018-01-28,"IL",189,162,217,198,9,2171.5,2018-02-03
"5965",2018,5,1,2018-01-28,"IN",131,109,155,168,37,1447.5,2018-02-03
"5966",2018,5,1,2018-01-28,"KS",58,43,74,70,12,555.5,2018-02-03
"5967",2018,5,1,2018-01-28,"KY",109,89,131,108,-1,1046.5,2018-02-03
"5968",2018,5,1,2018-01-28,"LA",70,54,88,83,13,1005.5,2018-02-03
"5969",2018,5,1,2018-01-28,"MA",119,99,142,148,29,1274.5,2018-02-03
"5970",2018,5,1,2018-01-28,"MD",84,66.975,103,111,27,1014.5,2018-02-03
"5971",2018,5,1,2018-01-28,"ME",24,15,35,32,8,296.5,2018-02-03
"5972",2018,5,1,2018-01-28,"MI",151,127,176,181,30,2037.5,2018-02-03
"5973",2018,5,1,2018-01-28,"MN",82,65,102,86,4,929.5,2018-02-03
"5974",2018,5,1,2018-01-28,"MO",130,107.975,154,158,28,1427.5,2018-02-03
"5975",2018,5,1,2018-01-28,"MS",57,42,73,77,20,657.5,2018-02-03
"5976",2018,5,1,2018-01-28,"MT",14,8,23,29,15,196.5,2018-02-03
"5977",2018,5,1,2018-01-28,"ND",15,8,24,18,3,149.5,2018-02-03
"5978",2018,5,1,2018-01-28,"NE",38,26,51,42,4,342.5,2018-02-03
"5979",2018,5,1,2018-01-28,"NH",26,16,37,27,1,276.5,2018-02-03
"5980",2018,5,1,2018-01-28,"NJ",119,97,142,153,34,1577.5,2018-02-03
"5981",2018,5,1,2018-01-28,"NM",36,24,49,53,17,377.5,2018-02-03
"5982",2018,5,1,2018-01-28,"NV",51,37,66,48,-3,521.5,2018-02-03
"5983",2018,5,1,2018-01-28,"NY",218,189,249,235,17,2139.5,2018-02-03
"5984",2018,5,1,2018-01-28,"NYC",120,99,143,142,22,1171.5,2018-02-03
"5985",2018,5,1,2018-01-28,"OH",193,166,222,216,23,2566.5,2018-02-03
"5986",2018,5,1,2018-01-28,"OK",110,89,132,110,0,945.5,2018-02-03
"5987",2018,5,1,2018-01-28,"OR",52,38,68,58,6,701.5,2018-02-03
"5988",2018,5,1,2018-01-28,"PA",231,201,263,282,51,2936.5,2018-02-03
"5989",2018,5,1,2018-01-28,"RI",21,12,31,21,0,210.5,2018-02-03
"5990",2018,5,1,2018-01-28,"SC",105,85,127,117,12,1154.5,2018-02-03
"5991",2018,5,1,2018-01-28,"SD",18,10,27,20,2,152.5,2018-02-03
"5992",2018,5,1,2018-01-28,"TN",155,131,181,161,6,1579.5,2018-02-03
"5993",2018,5,1,2018-01-28,"TX",459,416,503,475,16,4563.5,2018-02-03
"5994",2018,5,1,2018-01-28,"UT",32,21,44,24,-8,380.5,2018-02-03
"5995",2018,5,1,2018-01-28,"VA",106,85,127,146,40,1455.5,2018-02-03
"5996",2018,5,1,2018-01-28,"VT",9,3,15,10,1,103.5,2018-02-03
"5997",2018,5,1,2018-01-28,"WA",98,80,119,110,12,1149.5,2018-02-03
"5998",2018,5,1,2018-01-28,"WI",85,67,104,103,18,1111.5,2018-02-03
"5999",2018,5,1,2018-01-28,"WV",46,33,61,59,13,473.5,2018-02-03
"6000",2018,5,1,2018-01-28,"WY",10,5,18,7,-3,97.5,2018-02-03
"6001",2018,6,1,2018-02-04,"AK",4,1,9,3,-1,65.5,2018-02-10
"6002",2018,6,1,2018-02-04,"AL",98,79,119,99,1,1181.5,2018-02-10
"6003",2018,6,1,2018-02-04,"AR",72,55,90,80,8,680.5,2018-02-10
"6004",2018,6,1,2018-02-04,"AZ",111,91,133,113,2,1309.5,2018-02-10
"6005",2018,6,1,2018-02-04,"CA",575,528,624,590,15,5567.5,2018-02-10
"6006",2018,6,1,2018-02-04,"CO",72,56,90,72,0,822.5,2018-02-10
"6007",2018,6,1,2018-02-04,"DC",12,6,20,10,-2,145.5,2018-02-10
"6008",2018,6,1,2018-02-04,"DE",15,8,23,14,-1,184.5,2018-02-10
"6009",2018,6,1,2018-02-04,"FL",342,305,381,391,49,4658.5,2018-02-10
"6010",2018,6,1,2018-02-04,"GA",142,119,167,167,25,1945.5,2018-02-10
"6011",2018,6,1,2018-02-04,"HI",24,15,35,23,-1,207.5,2018-02-10
"6012",2018,6,1,2018-02-04,"IA",68,52,86,71,3,649.5,2018-02-10
"6013",2018,6,1,2018-02-04,"ID",24,15,35,28,4,285.5,2018-02-10
"6014",2018,6,1,2018-02-04,"IL",192,165,220,196,4,2256.5,2018-02-10
"6015",2018,6,1,2018-02-04,"IN",134,111,158,137,3,1475.5,2018-02-10
"6016",2018,6,1,2018-02-04,"KS",57,43,73,82,25,539.5,2018-02-10
"6017",2018,6,1,2018-02-04,"KY",108,88,130,130,22,1039.5,2018-02-10
"6018",2018,6,1,2018-02-04,"LA",72,56,90,73,1,1039.5,2018-02-10
"6019",2018,6,1,2018-02-04,"MA",122,100,145,138,16,1287.5,2018-02-10
"6020",2018,6,1,2018-02-04,"MD",89,71,108,102,13,1056.5,2018-02-10
"6021",2018,6,1,2018-02-04,"ME",26,16,36,29,3,300.5,2018-02-10
"6022",2018,6,1,2018-02-04,"MI",157,133,184,180,23,2091.5,2018-02-10
"6023",2018,6,1,2018-02-04,"MN",80,63,98,87,7,894.5,2018-02-10
"6024",2018,6,1,2018-02-04,"MO",131,109,156,147,16,1437.5,2018-02-10
"6025",2018,6,1,2018-02-04,"MS",61,46,77,58,-3,710.5,2018-02-10
"6026",2018,6,1,2018-02-04,"MT",15,8,24,11,-4,199.5,2018-02-10
"6027",2018,6,1,2018-02-04,"ND",14,7,22,14,0,133.5,2018-02-10
"6028",2018,6,1,2018-02-04,"NE",38,26,51,20,-18,340.5,2018-02-10
"6029",2018,6,1,2018-02-04,"NH",25,16,36,24,-1,265.5,2018-02-10
"6030",2018,6,1,2018-02-04,"NJ",126,104,150,150,24,1666.5,2018-02-10
"6031",2018,6,1,2018-02-04,"NM",38,26,51,39,1,399.5,2018-02-10
"6032",2018,6,1,2018-02-04,"NV",53,39,68,53,0,531.5,2018-02-10
"6033",2018,6,1,2018-02-04,"NY",227,198,259,244,17,2199.5,2018-02-10
"6034",2018,6,1,2018-02-04,"NYC",125,104,149,140,15,1218.5,2018-02-10
"6035",2018,6,1,2018-02-04,"OH",199,172,228,222,23,2647.5,2018-02-10
"6036",2018,6,1,2018-02-04,"OK",101,82,122,114,13,869.5,2018-02-10
"6037",2018,6,1,2018-02-04,"OR",51,37,67,54,3,708.5,2018-02-10
"6038",2018,6,1,2018-02-04,"PA",235,204.975,267,234,-1,2929.5,2018-02-10
"6039",2018,6,1,2018-02-04,"RI",22,13,32,22,0,219.5,2018-02-10
"6040",2018,6,1,2018-02-04,"SC",96,77,117,116,20,1067.5,2018-02-10
"6041",2018,6,1,2018-02-04,"SD",19,11,29,21,2,158.5,2018-02-10
"6042",2018,6,1,2018-02-04,"TN",166,141,192,182,16,1700.5,2018-02-10
"6043",2018,6,1,2018-02-04,"TX",440,399,483,468,28,4457.5,2018-02-10
"6044",2018,6,1,2018-02-04,"UT",34,24,47,44,10,412.5,2018-02-10
"6045",2018,6,1,2018-02-04,"VA",110,89,132,127,17,1498.5,2018-02-10
"6046",2018,6,1,2018-02-04,"VT",12,6,19,16,4,136.5,2018-02-10
"6047",2018,6,1,2018-02-04,"WA",99,79,120,110,11,1145.5,2018-02-10
"6048",2018,6,1,2018-02-04,"WI",91,72,111,112,21,1176.5,2018-02-10
"6049",2018,6,1,2018-02-04,"WV",49,35,64,60,11,499.5,2018-02-10
"6050",2018,6,1,2018-02-04,"WY",9,3,15,10,1,86.5,2018-02-10
"6051",2018,7,1,2018-02-11,"AK",5,2,11,3,-2,83.5,2018-02-17
"6052",2018,7,1,2018-02-11,"AL",89,71,109,111,22,1096.5,2018-02-17
"6053",2018,7,1,2018-02-11,"AR",70,54,87,80,10,674.5,2018-02-17
"6054",2018,7,1,2018-02-11,"AZ",105,85,126,103,-2,1228.5,2018-02-17
"6055",2018,7,1,2018-02-11,"CA",572,523,620,518,-54,5627.5,2018-02-17
"6056",2018,7,1,2018-02-11,"CO",72,56,90,72,0,821.5,2018-02-17
"6057",2018,7,1,2018-02-11,"DC",11,5,18,15,4,130.5,2018-02-17
"6058",2018,7,1,2018-02-11,"DE",18,10,27,20,2,216.5,2018-02-17
"6059",2018,7,1,2018-02-11,"FL",328,291,365,382,54,4493.5,2018-02-17
"6060",2018,7,1,2018-02-11,"GA",135,112,159,183,48,1891.5,2018-02-17
"6061",2018,7,1,2018-02-11,"HI",28,18,39,23,-5,237.5,2018-02-17
"6062",2018,7,1,2018-02-11,"IA",70,54,88,78,8,663.5,2018-02-17
"6063",2018,7,1,2018-02-11,"ID",26,16,37,26,0,304.5,2018-02-17
"6064",2018,7,1,2018-02-11,"IL",184,158,212,180,-4,2199.5,2018-02-17
"6065",2018,7,1,2018-02-11,"IN",121,99,143,127,6,1339.5,2018-02-17
"6066",2018,7,1,2018-02-11,"KS",66,51,84,83,17,618.5,2018-02-17
"6067",2018,7,1,2018-02-11,"KY",102,82,123,103,1,988.5,2018-02-17
"6068",2018,7,1,2018-02-11,"LA",65,49,82,71,6,978.5,2018-02-17
"6069",2018,7,1,2018-02-11,"MA",122,100,145,122,0,1273.5,2018-02-17
"6070",2018,7,1,2018-02-11,"MD",89,71,109,87,-2,1058.5,2018-02-17
"6071",2018,7,1,2018-02-11,"ME",26,16,37,26,0,301.5,2018-02-17
"6072",2018,7,1,2018-02-11,"MI",161,136,187,173,12,2106.5,2018-02-17
"6073",2018,7,1,2018-02-11,"MN",81,64,100,85,4,917.5,2018-02-17
"6074",2018,7,1,2018-02-11,"MO",131,109,155,127,-4,1431.5,2018-02-17
"6075",2018,7,1,2018-02-11,"MS",56,41,71,66,10,655.5,2018-02-17
"6076",2018,7,1,2018-02-11,"MT",18,10,27,17,-1,223.5,2018-02-17
"6077",2018,7,1,2018-02-11,"ND",13,7,22,8,-5,128.5,2018-02-17
"6078",2018,7,1,2018-02-11,"NE",37,26,51,34,-3,339.5,2018-02-17
"6079",2018,7,1,2018-02-11,"NH",27,17,38,34,7,274.5,2018-02-17
"6080",2018,7,1,2018-02-11,"NJ",124,102,146,135,11,1632.5,2018-02-17
"6081",2018,7,1,2018-02-11,"NM",34,23,47,35,1,368.5,2018-02-17
"6082",2018,7,1,2018-02-11,"NV",48,35,63,50,2,485.5,2018-02-17
"6083",2018,7,1,2018-02-11,"NY",222,192,252,268,46,2127.5,2018-02-17
"6084",2018,7,1,2018-02-11,"NYC",123,101,145,126,3,1197.5,2018-02-17
"6085",2018,7,1,2018-02-11,"OH",186,159,214,214,28,2491.5,2018-02-17
"6086",2018,7,1,2018-02-11,"OK",115,94,138,147,32,992.5,2018-02-17
"6087",2018,7,1,2018-02-11,"OR",47,35,62,45,-2,678.5,2018-02-17
"6088",2018,7,1,2018-02-11,"PA",234,204,265,275,41,2898.5,2018-02-17
"6089",2018,7,1,2018-02-11,"RI",22,13,32,22,0,217.5,2018-02-17
"6090",2018,7,1,2018-02-11,"SC",96,76,116,101,5,1066.5,2018-02-17
"6091",2018,7,1,2018-02-11,"SD",19,11,28,15,-4,153.5,2018-02-17
"6092",2018,7,1,2018-02-11,"TN",154,129,179,170,16,1593.5,2018-02-17
"6093",2018,7,1,2018-02-11,"TX",420,379,461,459,39,4369.5,2018-02-17
"6094",2018,7,1,2018-02-11,"UT",30,20,42,43,13,369.5,2018-02-17
"6095",2018,7,1,2018-02-11,"VA",105,85,126,133,28,1426.5,2018-02-17
"6096",2018,7,1,2018-02-11,"VT",12,6,19,19,7,133.5,2018-02-17
"6097",2018,7,1,2018-02-11,"WA",96,77,116,98,2,1126.5,2018-02-17
"6098",2018,7,1,2018-02-11,"WI",86,68,105,114,28,1099.5,2018-02-17
"6099",2018,7,1,2018-02-11,"WV",44,31,57.0249999999996,43,-1,449.5,2018-02-17
"6100",2018,7,1,2018-02-11,"WY",10,4,17,12,2,97.5,2018-02-17
"6101",2018,8,1,2018-02-18,"AK",7,2,12,3,-4,94.5,2018-02-24
"6102",2018,8,1,2018-02-18,"AL",84,66,104,80,-4,1099.5,2018-02-24
"6103",2018,8,1,2018-02-18,"AR",68,52,85,83,15,671.5,2018-02-24
"6104",2018,8,1,2018-02-18,"AZ",99,79,119,108,9,1172.5,2018-02-24
"6105",2018,8,1,2018-02-18,"CA",566,518,616,552,-14,5692.5,2018-02-24
"6106",2018,8,1,2018-02-18,"CO",68,52,85,62,-6,781.5,2018-02-24
"6107",2018,8,1,2018-02-18,"DC",8,3,14,19,11,95.5,2018-02-24
"6108",2018,8,1,2018-02-18,"DE",18,10,28,21,3,215.5,2018-02-24
"6109",2018,8,1,2018-02-18,"FL",302,267,337,305,3,4231.5,2018-02-24
"6110",2018,8,1,2018-02-18,"GA",112,91,134,117,5,1623.5,2018-02-24
"6111",2018,8,1,2018-02-18,"HI",27,18,38,17,-10,239.5,2018-02-24
"6112",2018,8,1,2018-02-18,"IA",71,54,89,69,-2,671.5,2018-02-24
"6113",2018,8,1,2018-02-18,"ID",23,14,33,18,-5,273.5,2018-02-24
"6114",2018,8,1,2018-02-18,"IL",185,158,213,196,11,2258.5,2018-02-24
"6115",2018,8,1,2018-02-18,"IN",121,100,144,126,5,1336.5,2018-02-24
"6116",2018,8,1,2018-02-18,"KS",60,45,76,66,6,558.5,2018-02-24
"6117",2018,8,1,2018-02-18,"KY",98,79,119,101,3,955.5,2018-02-24
"6118",2018,8,1,2018-02-18,"LA",57,42,73,48,-9,884.5,2018-02-24
"6119",2018,8,1,2018-02-18,"MA",115,94,138,137,22,1208.5,2018-02-24
"6120",2018,8,1,2018-02-18,"MD",91,72,111,104,13,1081.5,2018-02-24
"6121",2018,8,1,2018-02-18,"ME",26,16,38,30,4,296.5,2018-02-24
"6122",2018,8,1,2018-02-18,"MI",154,129,180,169,15,2007.5,2018-02-24
"6123",2018,8,1,2018-02-18,"MN",84,67,104,68,-16,954.5,2018-02-24
"6124",2018,8,1,2018-02-18,"MO",124,102,147,122,-2,1376.5,2018-02-24
"6125",2018,8,1,2018-02-18,"MS",54,40,69,72,18,643.5,2018-02-24
"6126",2018,8,1,2018-02-18,"MT",16,9,25,16,0,197.5,2018-02-24
"6127",2018,8,1,2018-02-18,"ND",17,9,26,11,-6,157.5,2018-02-24
"6128",2018,8,1,2018-02-18,"NE",39,27,52,41,2,360.5,2018-02-24
"6129",2018,8,1,2018-02-18,"NH",27,17,38,24,-3,271.5,2018-02-24
"6130",2018,8,1,2018-02-18,"NJ",114,93,136,133,19,1527.5,2018-02-24
"6131",2018,8,1,2018-02-18,"NM",35,24,49,33,-2,392.5,2018-02-24
"6132",2018,8,1,2018-02-18,"NV",50,36,65,54,4,502.5,2018-02-24
"6133",2018,8,1,2018-02-18,"NY",221,192,252,249,28,2124.5,2018-02-24
"6134",2018,8,1,2018-02-18,"NYC",109,89,131,126,17,1084.5,2018-02-24
"6135",2018,8,1,2018-02-18,"OH",192,165,221,193,1,2572.5,2018-02-24
"6136",2018,8,1,2018-02-18,"OK",92,74,113,110,18,799.5,2018-02-24
"6137",2018,8,1,2018-02-18,"OR",50,36,65,41,-9,734.5,2018-02-24
"6138",2018,8,1,2018-02-18,"PA",225,196,256,261,36,2803.5,2018-02-24
"6139",2018,8,1,2018-02-18,"RI",18,10,28,22,4,183.5,2018-02-24
"6140",2018,8,1,2018-02-18,"SC",84,66,102,95,11,958.5,2018-02-24
"6141",2018,8,1,2018-02-18,"SD",20,12,30,26,6,167.5,2018-02-24
"6142",2018,8,1,2018-02-18,"TN",137,114,161,133,-4,1478.5,2018-02-24
"6143",2018,8,1,2018-02-18,"TX",386,347,427,426,40,4136.5,2018-02-24
"6144",2018,8,1,2018-02-18,"UT",31,20,43,32,1,379.5,2018-02-24
"6145",2018,8,1,2018-02-18,"VA",99,80,120,109,10,1368.5,2018-02-24
"6146",2018,8,1,2018-02-18,"VT",9,4,16,11,2,106.5,2018-02-24
"6147",2018,8,1,2018-02-18,"WA",93,74,113,97,4,1119.5,2018-02-24
"6148",2018,8,1,2018-02-18,"WI",83,65,101,99,16,1056.5,2018-02-24
"6149",2018,8,1,2018-02-18,"WV",41,29,55,37,-4,425.5,2018-02-24
"6150",2018,8,1,2018-02-18,"WY",9,4,16,5,-4,90.5,2018-02-24
"6151",2018,9,1,2018-02-25,"AK",6,2,12,8,2,91.5,2018-03-03
"6152",2018,9,1,2018-02-25,"AL",71,55,89,70,-1,985.5,2018-03-03
"6153",2018,9,1,2018-02-25,"AR",60,45,75,61,1,611.5,2018-03-03
"6154",2018,9,1,2018-02-25,"AZ",103,84,124,95,-8,1272.5,2018-03-03
"6155",2018,9,1,2018-02-25,"CA",554,506,603,522,-32,5731.5,2018-03-03
"6156",2018,9,1,2018-02-25,"CO",64,49,81,50,-14,749.5,2018-03-03
"6157",2018,9,1,2018-02-25,"DC",11,5,18,10,-1,127.5,2018-03-03
"6158",2018,9,1,2018-02-25,"DE",16,9,24,18,2,190.5,2018-03-03
"6159",2018,9,1,2018-02-25,"FL",289,256,325,254,-35,4231.5,2018-03-03
"6160",2018,9,1,2018-02-25,"GA",104,85,126,96,-8,1599.5,2018-03-03
"6161",2018,9,1,2018-02-25,"HI",25,16,36,19,-6,224.5,2018-03-03
"6162",2018,9,1,2018-02-25,"IA",62,47,79,74,12,599.5,2018-03-03
"6163",2018,9,1,2018-02-25,"ID",23,14,33,22,-1,282.5,2018-03-03
"6164",2018,9,1,2018-02-25,"IL",168,142,195,169,1,2145.5,2018-03-03
"6165",2018,9,1,2018-02-25,"IN",114,93,135,112,-2,1268.5,2018-03-03
"6166",2018,9,1,2018-02-25,"KS",59,44,75,71,12,561.5,2018-03-03
"6167",2018,9,1,2018-02-25,"KY",94,75,114,97,3,936.5,2018-03-03
"6168",2018,9,1,2018-02-25,"LA",50,36,65,57,7,792.5,2018-03-03
"6169",2018,9,1,2018-02-25,"MA",116,94,138,120,4,1228.5,2018-03-03
"6170",2018,9,1,2018-02-25,"MD",81,64,100,85,4,988.5,2018-03-03
"6171",2018,9,1,2018-02-25,"ME",24,15,35,21,-3,273.5,2018-03-03
"6172",2018,9,1,2018-02-25,"MI",151,126,176,167,16,1964.5,2018-03-03
"6173",2018,9,1,2018-02-25,"MN",78,61,96,84,6,893.5,2018-03-03
"6174",2018,9,1,2018-02-25,"MO",112,91,134,113,1,1286.5,2018-03-03
"6175",2018,9,1,2018-02-25,"MS",48,35,62,46,-2,579.5,2018-03-03
"6176",2018,9,1,2018-02-25,"MT",16,8,25,13,-3,194.5,2018-03-03
"6177",2018,9,1,2018-02-25,"ND",13,7,21,14,1,125.5,2018-03-03
"6178",2018,9,1,2018-02-25,"NE",36,25,49,38,2,346.5,2018-03-03
"6179",2018,9,1,2018-02-25,"NH",22,13,32,22,0,225.5,2018-03-03
"6180",2018,9,1,2018-02-25,"NJ",107,87,128,104,-3,1481.5,2018-03-03
"6181",2018,9,1,2018-02-25,"NM",35,23,48,39,4,398.5,2018-03-03
"6182",2018,9,1,2018-02-25,"NV",51,38,67,54,3,525.5,2018-03-03
"6183",2018,9,1,2018-02-25,"NY",214,185,245,188,-26,2084.5,2018-03-03
"6184",2018,9,1,2018-02-25,"NYC",110,90,132,119,9,1122.5,2018-03-03
"6185",2018,9,1,2018-02-25,"OH",179,153,206,186,7,2445.5,2018-03-03
"6186",2018,9,1,2018-02-25,"OK",92,73,112,82,-10,823.5,2018-03-03
"6187",2018,9,1,2018-02-25,"OR",46,33,60,46,0,702.5,2018-03-03
"6188",2018,9,1,2018-02-25,"PA",222,192,252,259,37,2789.5,2018-03-03
"6189",2018,9,1,2018-02-25,"RI",19,11,29,12,-7,197.5,2018-03-03
"6190",2018,9,1,2018-02-25,"SC",81,63,99,95,14,958.5,2018-03-03
"6191",2018,9,1,2018-02-25,"SD",22,14,33,18,-4,187.5,2018-03-03
"6192",2018,9,1,2018-02-25,"TN",121,100,144,109,-12,1365.5,2018-03-03
"6193",2018,9,1,2018-02-25,"TX",364,327,404,386,22,4146.5,2018-03-03
"6194",2018,9,1,2018-02-25,"UT",31,21,43,29,-2,404.5,2018-03-03
"6195",2018,9,1,2018-02-25,"VA",95,76,116,86,-9,1340.5,2018-03-03
"6196",2018,9,1,2018-02-25,"VT",10,5,18,12,2,117.5,2018-03-03
"6197",2018,9,1,2018-02-25,"WA",101,81.975,122,90,-11,1222.5,2018-03-03
"6198",2018,9,1,2018-02-25,"WI",83,65,102,80,-3,1064.5,2018-03-03
"6199",2018,9,1,2018-02-25,"WV",42,30,56,40,-2,440.5,2018-03-03
"6200",2018,9,1,2018-02-25,"WY",9,4,16,9,0,91.5,2018-03-03
"6201",2018,10,1,2018-03-04,"AK",6,2,12,8,2,90.5,2018-03-10
"6202",2018,10,1,2018-03-04,"AL",74,57,92,76,2,1059.5,2018-03-10
"6203",2018,10,1,2018-03-04,"AR",61,46,77,61,0,652.5,2018-03-10
"6204",2018,10,1,2018-03-04,"AZ",107,87,128.025,105,-2,1282.5,2018-03-10
"6205",2018,10,1,2018-03-04,"CA",557,510,605,575,18,5923.5,2018-03-10
"6206",2018,10,1,2018-03-04,"CO",66,50,83,70,4,782.5,2018-03-10
"6207",2018,10,1,2018-03-04,"DC",9,4,16,6,-3,112.5,2018-03-10
"6208",2018,10,1,2018-03-04,"DE",16.5,9,26,16,-0.5,201.5,2018-03-10
"6209",2018,10,1,2018-03-04,"FL",279,246,313,253,-26,4151.5,2018-03-10
"6210",2018,10,1,2018-03-04,"GA",103,83,125,89,-14,1648.5,2018-03-10
"6211",2018,10,1,2018-03-04,"HI",28,18,39,26,-2,246.5,2018-03-10
"6212",2018,10,1,2018-03-04,"IA",61,45,77,50,-11,600.5,2018-03-10
"6213",2018,10,1,2018-03-04,"ID",23,14,34,22,-1,300.5,2018-03-10
"6214",2018,10,1,2018-03-04,"IL",156,132,182,163,7,2058.5,2018-03-10
"6215",2018,10,1,2018-03-04,"IN",115,94,137,107,-8,1308.5,2018-03-10
"6216",2018,10,1,2018-03-04,"KS",54,40,70,54,0,540.5,2018-03-10
"6217",2018,10,1,2018-03-04,"KY",97,78,118,68,-29,978.5,2018-03-10
"6218",2018,10,1,2018-03-04,"LA",51,37,66,52,1,835.5,2018-03-10
"6219",2018,10,1,2018-03-04,"MA",114,93,136,126,12,1234.5,2018-03-10
"6220",2018,10,1,2018-03-04,"MD",80,63,99,74,-6,1000.5,2018-03-10
"6221",2018,10,1,2018-03-04,"ME",24,15,35,19,-5,269.5,2018-03-10
"6222",2018,10,1,2018-03-04,"MI",146,123,172,133,-13,1927.5,2018-03-10
"6223",2018,10,1,2018-03-04,"MN",72,55,90,55,-17,847.5,2018-03-10
"6224",2018,10,1,2018-03-04,"MO",110,89,132,103,-7,1300.5,2018-03-10
"6225",2018,10,1,2018-03-04,"MS",51,37,66,50,-1,630.5,2018-03-10
"6226",2018,10,1,2018-03-04,"MT",18,10,27,19,1,221.5,2018-03-10
"6227",2018,10,1,2018-03-04,"ND",16,9,25,17,1,152.5,2018-03-10
"6228",2018,10,1,2018-03-04,"NE",36,25,49,47,11,357.5,2018-03-10
"6229",2018,10,1,2018-03-04,"NH",24,15,35,26,2,256.5,2018-03-10
"6230",2018,10,1,2018-03-04,"NJ",100,81,120,95,-5,1467.5,2018-03-10
"6231",2018,10,1,2018-03-04,"NM",33,22.975,46,35,2,398.5,2018-03-10
"6232",2018,10,1,2018-03-04,"NV",50,36,64,43,-7,519.5,2018-03-10
"6233",2018,10,1,2018-03-04,"NY",202,174,232,185,-17,2014.5,2018-03-10
"6234",2018,10,1,2018-03-04,"NYC",107,86,128,107,0,1139.5,2018-03-10
"6235",2018,10,1,2018-03-04,"OH",176,150,204,173,-3,2435.5,2018-03-10
"6236",2018,10,1,2018-03-04,"OK",93,74,114,86,-7,861.5,2018-03-10
"6237",2018,10,1,2018-03-04,"OR",46,33,60,48,2,721.5,2018-03-10
"6238",2018,10,1,2018-03-04,"PA",209,180,239,204,-5,2689.5,2018-03-10
"6239",2018,10,1,2018-03-04,"RI",20,12,30,20,0,215.5,2018-03-10
"6240",2018,10,1,2018-03-04,"SC",80,63,99,80,0,979.5,2018-03-10
"6241",2018,10,1,2018-03-04,"SD",21,13,31,27,6,183.5,2018-03-10
